Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,week_of_year,year,quarter,sales_lag_1,sales_lag_4,sales_lag_8,sales_lag_12,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12
32,2012-02-17,1243812.59,0,24.26,3.113,196.9432711,8.256,2,7,2012,1,1129422.86,1080012.04,1959526.96,1684468.66,1104531.4525000001,47361.49360642086,1206444.50375,306073.48983860604,1290630.2825,296333.25894060713
32,2012-02-24,1091822.72,0,33.41,3.129,196.9499007,8.256,2,8,2012,1,1243812.59,1051864.6,1102367.65,1179773.88,1145481.59,79203.77065679799,1116980.2075,60943.971697984794,1253908.9433333334,269148.3456512494
32,2012-03-02,1153332.89,0,33.4,3.191,196.9565303,8.256,3,9,2012,1,1091822.72,1156826.31,1099937.25,1415746.91,1155471.12,64641.788685278574,1115662.09125,61417.36225124795,1246579.68,272526.9745784582
32,2012-03-09,1124537.97,0,39.9,3.286,196.9631599,8.256,3,10,2012,1,1153332.89,1129422.86,1071598.36,1556017.91,1154597.7650000001,64640.97520167163,1122336.5462500001,62358.500796438944,1224711.845,268212.8490329602
32,2012-03-16,1138101.18,0,51.51,3.486,197.0457208,8.256,3,11,2012,1,1124537.97,1243812.59,1080012.04,1959526.96,1153376.5425,65317.72837745872,1128953.9975,58919.11621060913,1188755.1833333333,247914.2033699923
32,2012-03-23,1146632.46,0,47.64,3.664,197.2295234,8.256,3,12,2012,1,1138101.18,1091822.72,1051864.6,1102367.65,1126948.69,26205.275437164742,1136215.14,55506.49640973703,1120303.035,50743.84115677987
32,2012-03-30,1108686.87,0,56.09,3.75,197.4133259,8.256,3,13,2012,1,1146632.46,1153332.89,1156826.31,1099937.25,1140651.125,12419.601650446804,1148061.1225,43814.03322543662,1123991.7691666668,50930.068844439884
32,2012-04-06,1270577.01,0,51.49,3.854,197.5971285,8.09,4,14,2012,2,1108686.87,1124537.97,1129422.86,1071598.36,1129489.62,16586.230978311207,1142043.6925,45703.25729239175,1124720.9041666666,50616.05155883827
32,2012-04-13,1171834.47,0,52.1,3.901,197.780931,8.09,4,15,2012,2,1270577.01,1138101.18,1243812.59,1080012.04,1165999.3800000001,71588.15463574682,1159687.96125,63799.32895608504,1141302.4583333333,62765.403814966114
32,2012-04-20,1121405.91,0,49.15,3.936,197.7227385,8.09,4,16,2012,2,1171834.47,1146632.46,1091822.72,1051864.6,1174432.7025000001,69151.63688341342,1150690.69625,54661.89443083432,1148954.3275,60157.01441200275
32,2012-04-27,1126962.44,0,61.76,3.927,197.664546,8.09,4,17,2012,2,1121405.91,1108686.87,1153332.89,1156826.31,1168126.065,73543.04676972161,1154388.595,50987.70629978148,1154749.4366666668,52860.90740657454
32,2012-05-04,1187384.53,0,58.29,3.903,197.6063534,8.09,5,18,2012,2,1126962.44,1270577.01,1124537.97,1129422.86,1172694.9575,69049.9002912785,1151092.28875,51909.78127190077,1152260.7808333333,53453.90005070693
32,2012-05-11,1187051.07,0,55.4,3.87,197.5481609,8.09,5,19,2012,2,1187384.53,1171834.47,1138101.18,1243812.59,1151896.8375,32702.223916170584,1158948.1087500001,52072.286856924184,1157090.92,53820.11953302544
32,2012-05-18,1177539.71,0,57.46,3.837,197.5553137,8.09,5,20,2012,2,1187051.07,1121405.91,1146632.46,1091822.72,1155700.9875,36463.36513661746,1165066.845,52148.59529118087,1152360.7933333332,47645.59627946417
32,2012-05-25,1232784.22,0,59.74,3.804,197.5886046,8.09,5,21,2012,2,1177539.71,1126962.44,1108686.87,1153332.89,1169734.4375,28877.659042640946,1168930.25125,51730.994417637296,1159503.8758333332,44033.011669401814
32,2012-06-01,1157557.79,0,62.84,3.764,197.6218954,8.09,6,22,2012,2,1232784.22,1187384.53,1270577.01,1124537.97,1196189.8825,24819.525901413297,1184442.42,49649.796129820126,1166124.82,48742.22757488965
32,2012-06-08,1246322.44,0,71.14,3.741,197.6551863,8.09,6,23,2012,2,1157557.79,1187051.07,1171834.47,1138101.18,1188733.1975,31835.631669748025,1170315.0175,35782.404923412614,1168876.4716666667,47084.95330584292
32,2012-06-15,1234759.54,0,70.91,3.723,197.692292,8.09,6,24,2012,2,1246322.44,1177539.71,1121405.91,1146632.46,1203551.04,42723.68509703985,1179626.01375,44791.46258667606,1177894.91,50866.75444031054
32,2012-06-22,1196880.11,0,74.85,3.735,197.7389345,8.09,6,25,2012,2,1234759.54,1232784.22,1126962.44,1108686.87,1217855.9975,40639.85626773363,1193795.2175,41555.33385293464,1185238.8333333333,52284.832344417075
32,2012-06-29,1178211.81,0,81.95,3.693,197.785577,8.09,6,26,2012,2,1196880.11,1157557.79,1187384.53,1270577.01,1208879.97,40206.357304398065,1202534.92625,31667.371090525947,1192588.27,46415.0115083806
32,2012-07-06,1214183.97,0,78.68,3.646,197.8322195,7.872,7,27,2012,3,1178211.81,1246322.44,1187051.07,1171834.47,1214043.475,31882.99570491868,1201388.33625,32450.663367751127,1184891.1700000002,39440.84302180768
32,2012-07-13,1141184.66,0,71.57,3.613,197.8788621,7.872,7,28,2012,3,1214183.97,1234759.54,1177539.71,1121405.91,1206008.8575,24148.458123647175,1204779.94875,32154.68334648553,1188420.295,40056.227661014724
32,2012-07-20,1167829.33,0,77.76,3.585,197.9290378,7.872,7,29,2012,3,1141184.66,1196880.11,1232784.22,1126962.44,1182615.1375,31283.40553072576,1200235.5675,38497.83772084811,1190068.5241666667,37364.53425744782
32,2012-07-27,1144901.52,0,77.56,3.57,197.9792136,7.872,7,30,2012,3,1167829.33,1178211.81,1157557.79,1187384.53,1175352.4425,30221.946182364034,1192116.20625,37488.93512327874,1193474.0983333334,32655.531755405867
32,2012-08-03,1183571.35,0,75.09,3.528,198.0293893,7.872,8,31,2012,3,1144901.52,1214183.97,1246322.44,1187051.07,1167024.87,33574.72728496592,1190534.1725,39375.23081915175,1189933.8475,35550.26314749643
32,2012-08-10,1227469.2,0,75.93,3.509,198.0795651,7.872,8,32,2012,3,1183571.35,1141184.66,1234759.54,1177539.71,1159371.715,19977.563235992493,1182690.2862500001,32286.218441844845,1189643.8708333333,35590.084470940135
32,2012-08-17,1261306.37,0,70.75,3.545,198.1001057,7.872,8,33,2012,3,1227469.2,1167829.33,1196880.11,1232784.22,1180942.85,34845.14376276055,1181778.99375,30668.968978210884,1193804.6616666666,36939.37772266737
32,2012-08-24,1272809.11,0,70.12,3.558,198.0984199,7.872,8,34,2012,3,1261306.37,1144901.52,1178211.81,1157557.79,1204312.1099999999,50808.11555828026,1189832.27625,41682.158904054544,1196181.5075,40428.36065593271
32,2012-08-31,1183979.27,0,76.12,3.556,198.0967341,7.872,8,35,2012,3,1272809.11,1183571.35,1214183.97,1246322.44,1236289.0075,40068.80220195762,1201656.93875,50417.33708856887,1205785.7841666667,43954.59242371676
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,9,36,2012,3,1183979.27,1227469.2,1141184.66,1234759.54,1236390.9875,39890.025298934124,1197881.3512499998,50476.14447361902,1200590.52,42384.04771019417
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,9,37,2012,3,1126685.95,1261306.37,1167829.33,1196880.11,1211195.175,68774.80993695009,1196069.0125000002,52999.84085278567,1191584.3875,45807.4239429055
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,9,38,2012,3,1156377.47,1272809.11,1144901.52,1178211.81,1184962.95,63064.13098037251,1194637.53,54016.43619451173,1188209.1675,46861.78712070642
32,2012-09-28,1157111.15,0,60.62,3.789,198.5903276,7.872,9,39,2012,3,1159119.6,1183979.27,1183571.35,1214183.97,1156540.5725,23458.17974180944,1196414.79,52354.57558117439,1186618.1500000001,47551.09955113491
32,2012-10-05,1202775.24,0,55.34,3.779,198.8221322,7.557,10,40,2012,4,1157111.15,1126685.95,1227469.2,1141184.66,1149823.5425,15468.549387934165,1193107.265,54088.968354006836,1181862.0816666668,47397.280453796186
32,2012-10-12,1176681.31,0,43.49,3.76,199.0539368,7.557,10,41,2012,4,1202775.24,1156377.47,1261306.37,1167829.33,1168845.865,22649.261421065305,1190020.52,52530.0168465631,1186994.6300000001,45903.17385330293
32,2012-10-19,1199292.06,0,53.57,3.75,199.1481963,7.557,10,42,2012,4,1176681.31,1159119.6,1272809.11,1144901.52,1173921.8250000002,21148.98715892085,1179442.3875,43942.99181082293,1187732.2950000002,45637.545465605835
32,2012-10-26,1219979.29,0,47.22,3.686,199.2195317,7.557,10,43,2012,4,1199292.06,1157111.15,1183979.27,1183571.35,1183964.94,21314.512246634233,1170252.75625,25405.21811664346,1192264.84,43654.913736763636
33,2010-02-05,274593.43,0,58.4,2.962,126.4420645,10.115,2,5,2010,1,,,,,,,,,,
33,2010-02-12,294882.83,1,55.47,2.828,126.4962581,10.115,2,6,2010,1,274593.43,,,,,,,,,
33,2010-02-19,296850.83,0,62.16,2.915,126.5262857,10.115,2,7,2010,1,294882.83,,,,,,,,,
33,2010-02-26,284052.77,0,56.5,2.825,126.5522857,10.115,2,8,2010,1,296850.83,,,,,,,,,
33,2010-03-05,291484.89,0,59.17,2.877,126.5782857,10.115,3,9,2010,1,284052.77,274593.43,,,287594.965,10333.94198726286,,,,
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,3,10,2010,1,291484.89,294882.83,,,291817.83,5631.231952383058,,,,
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,3,11,2010,1,312161.0,296850.83,,,296137.3725,11901.664742324456,,,,
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,3,12,2010,1,282235.73,284052.77,,,292483.5975,13714.897332308145,,,,
33,2010-04-02,274634.52,0,66.79,3.086,126.6034839,9.849,4,13,2010,2,262893.76,291484.89,274593.43,,287193.845,20468.25942285731,287394.405,15012.098914779282,,
33,2010-04-09,325201.05,0,68.43,3.004,126.6019032,9.849,4,14,2010,2,274634.52,312161.0,294882.83,,282981.2525,21017.363983016174,287399.54125,15007.099700779283,,
33,2010-04-16,307779.64,0,72.44,3.109,126.5621,9.849,4,15,2010,2,325201.05,282235.73,296850.83,,286241.265,27164.50918116142,291189.31875,20123.001889338968,,
33,2010-04-23,263263.02,0,71.59,3.05,126.4713333,9.849,4,16,2010,2,307779.64,262893.76,284052.77,,292627.24250000005,28858.65629605931,292555.42,20917.534079641406,,
33,2010-04-30,275883.23,0,73.29,3.105,126.3805667,9.849,4,17,2010,2,263263.02,274634.52,291484.89,274593.43,292719.5575,28732.151693744567,289956.70125,23282.50585254134,289169.45583333337,19376.11170037307
33,2010-05-07,326870.13,0,75.4,3.127,126.2898,9.849,5,18,2010,2,275883.23,325201.05,312161.0,294882.83,293031.735,28475.797594927615,288006.49375,23784.22739440037,289276.93916666665,19291.296640231914
33,2010-05-14,331173.51,0,76.8,3.145,126.2085484,9.849,5,19,2010,2,326870.13,307779.64,282235.73,296850.83,293449.005,29109.499237631662,289845.135,26348.552539428758,291942.54750000004,22136.4605823031
33,2010-05-21,294264.2,0,82.8,3.12,126.1843871,9.849,5,20,2010,2,331173.51,263263.02,262893.76,284052.77,299297.47250000003,34751.69888985911,295962.35750000004,29786.12283125899,294802.7708333333,24876.163124214712
33,2010-05-28,279246.33,0,78.47,3.058,126.1602258,9.849,5,21,2010,2,294264.2,275883.23,274634.52,291484.89,307047.7675,26518.078750984827,299883.6625,26717.65154426568,295653.7233333333,24648.615134151125
33,2010-06-04,285100.0,0,86.06,2.941,126.1360645,9.849,6,22,2010,2,279246.33,326870.13,325201.05,312161.0,307888.5425,25222.274685981127,300460.13875,26138.51024578039,294633.8433333333,25086.102690909724
33,2010-06-11,310800.79,0,93.52,3.057,126.1119032,9.849,6,23,2010,2,285100.0,331173.51,307779.64,282235.73,297446.01,23318.95142157787,295447.5075,24510.52666459958,292378.76,24578.457249113202
33,2010-06-18,272399.08,0,87.69,2.935,126.114,9.849,6,24,2010,2,310800.79,294264.2,263263.02,262893.76,292352.83,13764.258652451897,295825.15125,24749.782956463252,294759.1816666667,24888.112190027266
33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,6,25,2010,2,272399.08,279246.33,275883.23,274634.52,286886.55000000005,16766.45842535102,296967.15875,23194.572235675234,295551.2916666667,23913.93508118999
33,2010-07-02,267495.76,0,97.66,2.978,126.1392,9.495,7,26,2010,3,259419.91,285100.0,326870.13,325201.05,281929.945,21917.375170736334,294909.24374999997,25904.49765788933,294283.4075,25476.039086324337
33,2010-07-09,302423.93,0,95.88,3.1,126.1518,9.495,7,27,2010,3,267495.76,310800.79,331173.51,307779.64,277528.885,22817.633053857393,287487.4475,23864.610251425147,289474.63333333336,24538.466974051156
33,2010-07-16,280937.84,0,100.14,2.971,126.1498065,9.495,7,28,2010,3,302423.93,272399.08,294264.2,263263.02,275434.67,18771.7322224994,283893.75,17719.829554621105,289028.32416666666,24221.92974901858
33,2010-07-23,252734.31,0,97.04,3.112,126.1283548,9.495,7,29,2010,3,280937.84,259419.91,279246.33,275883.23,277569.36,18796.952410040274,282227.955,17225.142350575523,290501.22583333333,23020.33182733
33,2010-07-30,242047.03,0,92.71,3.017,126.1069032,9.495,7,30,2010,3,252734.31,267495.76,285100.0,326870.13,275897.96,21104.33700353273,278913.9525,20178.003618397433,288572.14916666667,25221.366374551268
33,2010-08-06,262789.95,0,92.51,3.123,126.0854516,9.495,8,31,2010,3,242047.03,302423.93,310800.79,331173.51,269535.7775,27383.438750748875,273532.33125,23722.415026689283,281503.5575,25397.856136359886
33,2010-08-13,265367.51,0,95.57,3.049,126.064,9.495,8,32,2010,3,262789.95,280937.84,272399.08,294264.2,259627.28250000003,16540.05919563123,267530.97625,18429.795229933832,275804.9275,20424.949932832216
33,2010-08-20,230519.49,0,96.46,3.041,126.0766452,9.495,8,33,2010,3,265367.51,252734.31,259419.91,279246.33,255734.7,10628.926432129761,266652.03,18331.8740587147,273396.87000000005,19742.83397983038
33,2010-08-27,224031.19,0,94.0,3.022,126.0892903,9.495,8,34,2010,3,230519.49,242047.03,267495.76,285100.0,250180.995,16756.612123607258,263039.47750000004,22364.691075018618,269336.3,23147.68635165672
33,2010-09-03,237405.82,0,90.82,3.087,126.1019355,9.495,9,35,2010,3,224031.19,262789.95,302423.93,310800.79,245677.03500000003,21438.75339794501,257606.40625,26095.696915307857,264247.2325,25914.623242784066
33,2010-09-10,272834.88,1,91.77,2.961,126.1145806,9.495,9,36,2010,3,237405.82,265367.51,280937.84,272399.08,239331.0025,18196.456299591187,249479.14250000002,19412.557437076146,258130.98500000002,22343.537978341355
33,2010-09-17,246277.18,0,89.43,3.028,126.1454667,9.495,9,37,2010,3,272834.88,230519.49,252734.31,259419.91,241197.845,21786.86719598854,248466.27250000002,17669.85036888558,258167.30166666667,22369.176742936546
33,2010-09-24,231976.84,0,91.18,2.939,126.1900333,9.495,9,38,2010,3,246277.18,224031.19,242047.03,267495.76,245137.26750000002,20605.00688869008,247659.13125,17594.35563024267,257072.0741666667,22622.58010366596
33,2010-10-01,224294.39,0,91.45,3.001,126.2346,9.265,10,39,2010,4,231976.84,237405.82,262789.95,302423.93,247123.68000000002,18125.91085265253,246400.35749999998,18395.23206037059,254112.16416666668,23443.504975784224
33,2010-10-08,266484.19,0,79.02,2.924,126.2791667,9.265,10,40,2010,4,224294.39,272834.88,265367.51,280937.84,243845.8225,21365.144608905746,241588.4125,18529.931297439936,247601.36916666664,19287.21833231518
33,2010-10-15,251732.92,0,80.49,3.08,126.3266774,9.265,10,41,2010,4,266484.19,246277.18,230519.49,252734.31,242258.15,18542.344556322696,241727.9975,18737.6887767184,246396.89833333335,17372.38230411723
33,2010-10-22,234175.92,0,74.2,3.014,126.3815484,9.265,10,42,2010,4,251732.92,231976.84,224031.19,242047.03,243622.085,19127.929096927004,244379.67625,18423.29076064937,246313.4491666667,17341.550500978337
33,2010-10-29,213538.32,0,71.34,3.13,126.4364194,9.265,10,43,2010,4,234175.92,224294.39,237405.82,262789.95,244171.85499999998,18708.664022289886,245647.76750000002,17126.06535896333,245657.52333333335,17663.463906498455
33,2010-11-05,246124.61,0,74.23,3.009,126.4912903,9.265,11,44,2010,4,213538.32,266484.19,272834.88,265367.51,241482.8375,22835.782738250113,242664.33000000002,20511.301861543754,241553.22083333333,18992.718987883865
33,2010-11-12,272803.94,0,65.21,3.13,126.5461613,9.265,11,45,2010,4,246124.61,251732.92,246277.18,230519.49,236392.9425,16904.331007903933,239325.54625,16722.63719517136,239949.64583333334,17557.37844666166
33,2010-11-19,224639.76,0,61.95,3.047,126.6072,9.265,11,46,2010,4,272803.94,234175.92,231976.84,224031.19,241660.6975,24743.471049676093,242641.39125,20501.028458881432,243473.35,19615.290488916333
33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,11,47,2010,4,224639.76,213538.32,224294.39,237405.82,239276.65750000003,26125.81042460118,241724.25625,21198.524734836574,243524.06416666668,19561.166293339204
33,2010-12-03,209986.25,0,52.82,3.041,126.7313333,9.265,12,48,2010,4,240044.57,246124.61,266484.19,272834.88,245903.22,20084.4571838058,243693.02875,20048.7076309026,243743.96000000005,19500.874600794497
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,12,49,2010,4,209986.25,272803.94,251732.92,246277.18,236868.63,26917.408961991172,236630.78625,20809.89631756023,238506.57416666663,19417.10596764753
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,12,50,2010,4,253050.1,224639.76,234175.92,231976.84,231930.17,18677.799955739796,236795.43375000003,20951.18490702086,239070.98416666666,19758.940831518346
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,12,51,2010,4,238875.26,240044.57,213538.32,224294.39,235489.04499999998,18175.09711700067,237382.85125,20933.119327469572,239645.8525,19633.734683636383
33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,12,52,2010,4,249246.8,209986.25,246124.61,266484.19,237789.6025,19479.521049966595,241846.41125,18823.135687871865,241725.22,19176.084716289526
33,2011-01-07,243948.82,0,46.25,3.287,127.1917742,8.951,1,1,2011,1,219804.85,253050.1,272803.94,251732.92,240244.2525,14884.879428076767,238556.44125,20217.069438804094,237835.27500000002,18416.545021331254
33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,1,2,2011,1,243948.82,238875.26,224639.76,234175.92,237968.9325,12828.41471791514,234949.55125000002,15180.902528361632,237186.59999999998,18015.251065804227
33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,1,3,2011,1,259527.75,249246.8,240044.57,213538.32,243132.055,16842.748382070607,239310.55000000002,16728.368498816235,239299.25249999997,19084.84682777069
33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,1,4,2011,1,244856.44,219804.85,209986.25,246124.61,242034.465,16449.91490521134,239912.03375,16844.63474286995,241909.09583333335,17299.675419392584
33,2011-02-04,234218.03,0,49.26,3.348,127.7195806,8.951,2,5,2011,1,231155.9,243948.82,253050.1,272803.94,244872.2275,11601.363577202357,242558.24,12599.8306247163,240661.70333333334,17506.505985780685
33,2011-02-11,276198.74,1,53.35,3.381,127.859129,8.951,2,6,2011,1,234218.03,259527.75,238875.26,224639.76,242439.53000000003,12816.162777307949,240204.23124999998,12109.25998343307,237446.21083333332,14319.662623033735
33,2011-02-18,252349.6,0,62.03,3.43,127.99525,8.951,2,7,2011,1,276198.74,244856.44,249246.8,240044.57,246607.27750000003,20582.829455347997,244869.66624999998,17509.782845522186,241742.7925,17507.936069779807
33,2011-02-25,242901.21,0,54.89,3.398,128.13,8.951,2,8,2011,1,252349.6,231155.9,219804.85,209986.25,248480.5675,20710.951846868593,245257.51625000002,17654.35662597766,242768.21166666667,17757.990958573086
33,2011-03-04,245435.8,0,59.51,3.674,128.26475,8.951,3,9,2011,1,242901.21,234218.03,243948.82,253050.1,251416.895,18104.581635486677,248144.56125,14505.013342162396,245511.125,14472.187957105161
33,2011-03-11,270921.44,0,66.51,3.63,128.3995,8.951,3,10,2011,1,245435.8,276198.74,259527.75,238875.26,254221.33750000002,15185.964767458107,248330.43375,14453.000867722283,244876.6,14277.20539570047
33,2011-03-18,247234.47,0,72.72,3.892,128.5121935,8.951,3,11,2011,1,270921.44,252349.6,244856.44,249246.8,252902.0125,12659.190426938903,249754.645,16173.04322138145,247547.115,15951.52411489249
33,2011-03-25,238084.08,0,63.34,3.716,128.6160645,8.951,3,12,2011,1,247234.47,242901.21,231155.9,219804.85,251623.22999999998,12987.68707258911,250051.89875,16091.804838658005,247379.42083333337,15942.606434737843
33,2011-04-01,232769.09,0,71.41,3.772,128.7199355,8.687,4,13,2011,2,238084.08,245435.8,234218.03,243948.82,250418.9475,14229.94273787297,250917.92125,15084.491742311355,248902.68999999997,13797.351249022695
33,2011-04-08,271924.73,0,75.11,3.818,128.8238065,8.687,4,14,2011,2,232769.09,270921.44,276198.74,259527.75,247252.27,16872.543141418817,250736.80375,15320.502217876508,247971.04583333337,14520.74568308726
33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,4,15,2011,2,271924.73,247234.47,252349.6,244856.44,247503.0925,17342.59844461779,250202.5525,14349.510411991987,249004.12750000003,15802.149129792422
33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,4,16,2011,2,275749.56,238084.08,242901.21,231155.9,254631.865,22336.892809784742,253127.5475,16991.401845322995,251578.55416666667,17491.218223573946
33,2011-04-29,248561.86,0,77.44,4.151,128.9998667,8.687,4,17,2011,2,248603.3,232769.09,245435.8,234218.03,257261.66999999998,20262.12601043472,253840.30875,16616.604280340754,253032.50416666665,16325.578233686058
33,2011-05-06,257031.19,0,77.92,4.193,129.0444333,8.687,5,18,2011,2,248561.86,271924.73,270921.44,276198.74,261209.8625,14664.112364311719,254231.06624999997,16426.396384013744,254227.82333333333,15316.735699822468
33,2011-05-13,279466.87,0,78.24,4.202,129.089,8.687,5,19,2011,2,257031.19,275749.56,247234.47,252349.6,257486.47749999998,12810.24471775709,252494.785,15089.922008796646,252630.52749999997,13734.984380388443
33,2011-05-20,239206.26,0,76.07,3.99,129.0756774,8.687,5,20,2011,2,279466.87,248603.3,238084.08,242901.21,258415.805,14588.237074547964,256523.835,17582.039243618696,254890.30000000002,15765.26461652664
33,2011-05-27,239431.85,0,82.32,3.933,129.0623548,8.687,5,21,2011,2,239206.26,248561.86,232769.09,245435.8,256066.54499999998,17215.257354755282,256664.10749999998,17417.614877619835,254582.38749999998,16054.148042631065
33,2011-06-03,243477.03,0,82.93,3.893,129.0490323,8.687,6,22,2011,2,239431.85,257031.19,271924.73,270921.44,253784.0425,19049.48614805886,257496.9525,16230.671788950354,254082.05833333332,16453.701256626693
33,2011-06-10,258427.39,0,87.02,3.981,129.0357097,8.687,6,23,2011,2,243477.03,279466.87,275749.56,247234.47,250395.5025,19479.99395942268,253940.99000000002,15726.59919621887,251795.02416666667,15794.4256079827
33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,6,24,2011,2,258427.39,239206.26,248603.3,238084.08,245135.6325,9075.835550197808,251775.71875,13300.31320133923,252727.7675,15831.074688944813
33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,6,25,2011,2,238172.66,239431.85,248561.86,232769.09,244877.2325,9312.550999497334,250471.88875,14140.456165886002,252735.14916666667,15823.644852927315
33,2011-07-01,226702.36,0,98.43,3.842,129.0894,8.442,7,26,2011,3,238433.53,243477.03,257031.19,271924.73,244627.6525,9518.241591567376,249205.84749999997,14775.068247604724,253207.18583333332,15247.903192697464
33,2011-07-08,262717.71,0,96.44,3.793,129.1125,8.442,7,27,2011,3,226702.36,258427.39,279466.87,275749.56,240433.98500000002,13183.77234402669,245414.74375,16293.336566671327,249438.655,15780.371889373393
33,2011-07-15,265003.47,0,92.83,3.779,129.1338387,8.442,7,28,2011,3,262717.71,238172.66,239206.26,248603.3,241506.565,15161.745992390566,243321.09875,11729.622202771568,248352.66749999998,14171.477950153429
33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,7,29,2011,3,265003.47,238433.53,239431.85,248561.86,248214.26750000002,18714.09589346085,246545.75,13800.075459160358,249719.34833333336,14966.360064703276
33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,7,30,2011,3,238915.05,226702.36,243477.03,257031.19,248334.6475,18631.57543902053,246481.15,13839.287774560198,248915.4475,15289.774580911071
33,2011-08-05,242456.39,0,96.93,3.803,129.1846452,8.442,8,31,2011,3,224806.96,262717.71,258427.39,279466.87,247860.7975,19374.423787945823,244147.39125,15846.836271480099,246230.095,16515.47415086458
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,8,32,2011,3,242456.39,265003.47,238172.66,239206.26,242795.4675,16652.871531188655,242151.01625000002,14759.561329660855,243145.88833333334,12777.036996755789
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,8,33,2011,3,274721.85,238915.05,238433.53,239431.85,245225.06249999997,21090.607607360016,246719.66499999998,18527.832484513834,246105.52083333334,15586.08647576378
33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,8,34,2011,3,242771.37,224806.96,226702.36,243477.03,246189.1425,20792.04764560758,247261.89500000002,18312.91866105554,246383.81416666668,15485.58368044584
33,2011-09-02,239198.36,0,99.2,3.798,129.3259355,8.442,9,35,2011,3,237095.82,242456.39,262717.71,258427.39,249261.35749999998,17172.30814899665,248561.07749999998,16965.058752574063,245852.04666666666,15702.519897730597
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,9,36,2011,3,239198.36,274721.85,265003.47,238172.66,248446.84999999998,17672.645035299203,245621.15875,16181.107972570566,244249.62749999997,15277.969173122696
33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,9,37,2011,3,281842.28,242771.37,238915.05,238433.53,250226.95750000002,21206.6902703655,247726.01,19761.61586611156,247888.76249999998,18549.535911896277
33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,9,38,2011,3,262407.57,237095.82,224806.96,226702.36,255136.0075,21178.2717658484,250662.575,20009.205407927777,249886.59916666665,18728.772811922026
33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,9,39,2011,3,234793.12,239198.36,242456.39,262717.71,254560.3325,21852.66333840053,251910.845,18413.657425253477,250560.8291666667,17947.614113274092
33,2011-10-07,262159.13,0,81.16,3.827,129.6938,8.01,10,40,2011,4,229731.98,281842.28,274721.85,265003.47,252193.7375,24431.3356582753,250320.29374999998,19841.212396468058,247812.01833333334,18435.797810465425
33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,10,41,2011,4,262159.13,262407.57,242771.37,238915.05,247272.94999999998,17455.532675595197,248749.95375,18050.367309835612,247574.99,18211.59586534924
33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,10,42,2011,4,272487.33,234793.12,237095.82,224806.96,249792.89,20779.755442832557,252464.44874999998,19632.51713312835,250372.68000000002,19306.121862411455
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,10,43,2011,4,233543.08,229731.98,239198.36,242456.39,249480.38,21087.652657219453,252020.35625,20065.23576241021,251100.68999999997,18397.774493250163
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,11,44,2011,4,231319.96,262159.13,281842.28,274721.85,249877.375,20601.28164031617,251035.55625,20957.916922659628,250172.65416666665,19139.387090255506
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,11,45,2011,4,236157.12,272487.33,262407.57,242771.37,243376.8725,19507.40180928073,245324.91125,17262.93253794676,246958.92666666667,17835.901406178848
33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,11,46,2011,4,271961.04,233543.08,234793.12,237095.82,243245.3,19245.63003700595,246519.095,18869.17139847595,249391.39916666667,19154.58677425471
